DEPT,AF20,AF30,AF60,AF90,AT10,AT20,AT30,AT60,AT90,BS,CBP1,CBP2,CBP3,CBP4,CBP5,CBP6,CBP7,CBP8,CFF2,CHI1,CHI2,CMFF,CMRP_3MS,CMRP_3MS_MW[0],DPHZ,DTCO,DTSM,DWAL_WALK2,DWCA_WALK2,DWSI_WALK2,DWSU_WALK2,DWTI_WALK2,DXFE_WALK2,GCF1,GCF2,GR_EDTC,HBHK,HCAL,HCGR,HD1_PPC1,HD1_PPC2,HD2_PPC1,HD2_PPC2,HDRA,HFK,HSGR,HTHO,HTPR,HTUR,HURA,KSDR,KTIM,MAXXENE_OVERALL,MINXENE_OVERALL,NPOR,PEFZ,PR,PXND_HILT,RDF1,RDF2,RHOZ,T2CUTOFF,T2LM,T2_DIST_MW[0],TCMR,TDEP,TENS,VPVS,PHIT_NMR,PHIE_NMR,CBW,FFI,BVIE,PHIT_CHART,RHOMAA_CHART,VSH_GR,VSH_ND,VSH_DT,VSH_HL,PHIT_USED,BVW,SWT,BVO,MSTAR_APP,MSTAR_FIT,PHIT,CBWapp,SAL,Swb,Qv,Bdacy,MSTAR,SW_CP,BVWT_CP,BVWe_CP,PHIE
10194.0,44.8557,47.5421,50.5081,46.0702,52.8057,69.0368,68.7514,71.5239,72.979,8.75,0.028,0.0358,0.0235,0.0077,0.0,0.0051,0.0009,0.0,0.0371,1.4461,1.5388,0.006,0.0371,0.0473,0.2338,104.3636,166.1818,0.0698,0.0094,0.3339,0.0207,0.0034,0.0,0.9721,0.9857,609.12076,-0.0005,8.3305,73.181,8.8439,8.8091,9.0096,9.0212,-0.0112,0.028,570.9765,7.0535,2.5196,0.11,64.0978,0.0026,0.0041,10.2354,1.1284,0.2798,3.483,0.1744,0.2766,1.7278,0.982,2.3102,33.0,2.5259,0.0017,0.1009,1176455168.0,3711.5,1.5923,0.1009,0.0371,0.0638,0.006,0.0311,0.26703327913732217,2.7572558350243295,0.39137894736842105,0.109930107526882,0.5284314838709677,0.3191807956989249,0.26703327913732217,0.011501843675360257,0.043072697577313655,0.2555314354619619,6.482116356984463,2.109180795698925,0.26703327913732217,0.03191807956989249,450.64158177023694,0.11952847103180192,0.4776053827564124,12.185703932274844,2.109180795698925,0.027398891447952885,0.007316415828074392,0.0,0.23511519956742968
10194.5,35.9034,37.7492,40.0735,37.6854,36.5024,44.0558,44.321,42.0768,46.3368,8.75,0.0232,0.0305,0.0201,0.0082,0.0028,0.0053,0.0,0.0,0.0364,1.4676,1.5335,0.0081,0.0364,0.0431,0.2194,102.3636,165.4545,0.0827,0.0,0.3209,0.0204,0.0053,0.0,0.9721,0.9857,577.3801,-0.0005,8.3305,72.5135,8.832,8.8091,8.9967,9.0215,-0.0114,0.0279,583.295,6.9018,2.4748,0.1049,65.8203,0.0022,0.0064,10.3895,1.1352,0.2972,3.6219,0.1899,0.2719,1.7278,0.982,2.3348,33.0,2.8812,0.0008,0.0901,1176455680.0,3706.5,1.6163,0.0901,0.0364,0.0537,0.0081,0.0283,0.2662380881158323,2.7958915176161954,0.3843526315789473,0.17891397849462384,0.5311755698924733,0.3550447741935486,0.2662380881158323,0.014480618843414114,0.054389734188272955,0.2517574692724182,6.124265552796064,2.1450447741935488,0.2662380881158323,0.035504477419354856,450.64158177023694,0.13335611621395022,0.5328571375294044,12.185703932274844,2.1450447741935488,0.0378206353242324,0.010069293640049748,0.0,0.23073361069647746
10195.0,28.0636,29.5028,31.0842,29.9184,26.2096,29.48,31.0905,31.8373,32.44,8.75,0.0195,0.0306,0.012,0.0037,0.012,0.0005,0.0,0.0,0.0282,1.6344,1.5924,0.0125,0.0282,0.0334,0.2051,101.6364,165.4545,0.1018,0.0114,0.275,0.0252,0.0056,0.0,0.9721,0.9857,544.40515,-0.0005,8.3305,78.1686,8.832,8.8083,8.9967,9.017,-0.0091,0.0304,616.3288,7.2386,2.3805,0.1047,69.1335,0.0013,0.0135,10.5001,1.1304,0.3252,3.7593,0.197,0.2739,1.7278,0.982,2.3593,33.0,2.9673,0.0002,0.0782,1176456192.0,3739.7,1.6279,0.0782,0.0282,0.05,0.0125,0.0157,0.2790073127767444,2.854588417897587,0.44388,0.26984811827956984,0.5676330322580652,0.41874057526881747,0.2790073127767444,0.01742800651194862,0.06246433592905191,0.2615793062647958,6.069710342760142,2.2087405752688176,0.2790073127767444,0.04187405752688175,450.64158177023694,0.15008229393753728,0.5996906914497934,12.185703932274844,2.2087405752688176,0.04654926471684139,0.012987585260379238,0.0,0.23713325524986265
10195.5,21.8574,22.9146,24.3818,23.6938,21.5445,23.3679,24.6037,24.72,25.1502,8.75,0.0207,0.0329,0.0113,0.0026,0.0093,0.0012,0.0,0.0,0.0244,1.6187,1.5476,0.0106,0.0244,0.0302,0.1915,102.9091,169.4545,0.1076,0.0469,0.223,0.0245,0.0042,0.0,0.9721,0.9857,509.20731,-0.0005,8.335,92.6745,8.832,8.7973,8.9967,9.0476,-0.0064,0.0358,671.7739,8.7386,2.4421,0.1177,74.2704,0.001,0.0092,10.5485,1.1104,0.3192,3.8471,0.2078,0.2674,1.7278,0.982,2.3825,33.0,2.586,0.0005,0.0781,1176456704.0,3730.5,1.6466,0.0781,0.0244,0.0537,0.0106,0.0138,0.2622858029128059,2.842270617409055,0.5965736842105263,0.28821908602150503,0.6544577204301071,0.47133840322580606,0.2622858029128059,0.019719987088329397,0.0751851105524194,0.2425658158244765,5.599229550797643,2.261338403225806,0.2622858029128059,0.04713384032258061,450.64158177023694,0.1797041235138821,0.7180519917377496,12.185703932274844,2.261338403225806,0.05887906005040916,0.015443141540072881,0.0,0.2151519625902253
10196.0,17.774,18.434,19.4205,19.0985,16.0267,16.8436,18.1145,18.6526,19.4514,8.75,0.0169,0.0303,0.0152,0.0025,0.0076,0.0011,0.0,0.0,0.0263,1.3562,1.3977,0.0086,0.0263,0.0305,0.1761,103.2727,171.2727,0.1045,0.0566,0.2165,0.0149,0.0027,0.0,0.9721,0.9857,472.9042,-0.0005,8.3342,97.9551,8.832,8.8091,9.0096,9.0215,-0.0037,0.0376,682.2681,9.3748,2.4943,0.1253,74.8269,0.0009,0.0052,10.6267,1.115,0.3175,3.8512,0.2144,0.2636,1.7278,0.982,2.4089,33.0,2.7213,0.0008,0.0735,1176457216.0,3726.9,1.6585,0.0735,0.0263,0.0472,0.0086,0.0177,0.2528527074653927,2.8606457280649624,0.6521589473684211,0.3198064516129035,0.7243343655913983,0.5220704086021509,0.2528527074653927,0.02239227104247612,0.08855855753706295,0.23046043642291655,5.263192673355969,2.312070408602151,0.2528527074653927,0.0522070408602151,450.64158177023694,0.20647214492397928,0.8250102001113833,12.185703932274844,2.312070408602151,0.07615850135437251,0.019256883263959863,0.0,0.20064566660517758
10196.5,14.8272,15.1367,15.6209,15.3992,13.2087,13.5378,13.8107,14.4733,15.1918,8.75,0.0151,0.0286,0.0169,0.0007,0.0049,0.0027,0.0,0.0,0.0252,1.5004,1.5477,0.0076,0.0252,0.0285,0.1648,103.2727,171.2727,0.1031,0.0301,0.2491,0.0076,0.0031,0.0,0.9721,0.9857,436.29911,-0.0005,8.3269,95.3337,8.832,8.8091,8.9967,9.0212,-0.0031,0.0372,643.7296,8.7863,2.3647,0.1255,70.0126,0.0007,0.0034,10.7027,1.144,0.3206,3.8495,0.2144,0.2575,1.7278,0.982,2.4283,33.0,2.7316,0.0006,0.0689,1176457728.0,3723.3,1.6585,0.0689,0.0252,0.0437,0.0076,0.0176,0.24785134762570732,2.8744535863913816,0.6245652631578946,0.3520793010752691,0.768558021505377,0.560318661290323,0.24785134762570732,0.025339236158191333,0.10223561986218198,0.22251211146751598,5.01062649229082,2.350318661290323,0.24785134762570732,0.056031866129032305,450.64158177023694,0.22607045176792348,0.9033200518210164,12.185703932274844,2.350318661290323,0.09469308123016658,0.023469807793727357,0.0,0.19181948149667502
10197.0,12.2407,12.3068,12.5273,12.3841,14.2293,15.4362,14.9344,14.6581,15.6348,8.75,0.0169,0.03,0.0168,0.0039,0.0019,0.0044,0.0,0.0,0.0271,1.346,1.558,0.0063,0.0271,0.0306,0.1549,102.7273,171.2727,0.0974,0.0238,0.266,0.0026,0.0028,0.0,0.9721,0.9857,396.85347,-0.0005,8.3269,92.7296,8.832,8.7973,9.0096,9.0476,-0.0029,0.0362,570.5363,8.5114,2.3512,0.1396,60.9689,0.0009,0.0026,10.7356,1.1378,0.3323,3.8407,0.2191,0.2512,1.7278,0.982,2.4451,33.0,2.7214,0.0005,0.0739,1176458240.0,3715.7,1.6673,0.0739,0.0271,0.0468,0.0063,0.0208,0.259705416149287,2.9085055134212707,0.5971536842105264,0.3988091397849465,0.7923107956989253,0.5955599677419359,0.259705416149287,0.025079034072388,0.09656723546332113,0.23462638207689898,5.205577155464542,2.385559967741936,0.259705416149287,0.05955599677419359,450.64158177023694,0.22932135054110267,0.9163098168490782,12.185703932274844,2.385559967741936,0.08707245093961559,0.02261318710641124,0.0,0.2001494193750934
10197.5,9.9697,9.9316,9.9933,9.9184,12.9448,13.9742,14.0252,12.9552,13.7266,8.75,0.0146,0.0326,0.0207,0.0092,0.0024,0.0027,0.0018,0.0,0.0368,1.4138,1.8843,0.0069,0.0368,0.0391,0.1442,102.3636,168.7273,0.0915,0.0404,0.2573,0.0018,0.0034,0.0,0.9721,0.9857,325.91184,-0.0005,8.3305,90.3612,8.832,8.7973,9.0096,9.0346,-0.0028,0.0359,520.8983,7.9006,2.1978,0.1438,54.957,0.0023,0.004,10.762,1.1268,0.3183,3.809,0.2088,0.2429,1.7278,0.982,2.4634,33.0,3.4315,0.0005,0.0839,1176458752.0,3713.9,1.6483,0.0839,0.0368,0.0471,0.0069,0.0299,0.23751133227858387,2.8928368802898143,0.5722231578947368,0.3939932795698929,0.8243282580645164,0.6091607688172046,0.23751133227858387,0.026574251105247755,0.11188624496484258,0.21093708117333612,4.7915423462878355,2.3991607688172047,0.23751133227858387,0.06091607688172046,450.64158177023694,0.2564765070252321,1.024814918557961,12.185703932274844,2.3991607688172047,0.1076667382148502,0.02557207043549859,0.0,0.1765952553968634
10198.0,8.1122,8.0139,7.9874,7.9084,8.5068,8.2659,8.2198,8.0732,8.4497,8.75,0.0161,0.0291,0.027,0.0146,0.0033,0.0007,0.0017,0.0012,0.0485,1.384,1.5155,0.007,0.0485,0.0496,0.1285,100.7273,164.7273,0.0839,0.07,0.2366,0.0067,0.0026,0.0,0.9721,0.9857,260.98626,-0.0005,8.3342,98.2886,8.832,8.8091,8.9967,9.0346,-0.0019,0.039,504.727,8.6582,2.2205,0.1671,51.808,0.0048,0.005,10.74,1.1111,0.272,3.719,0.2014,0.2225,1.7278,0.982,2.4902,33.0,3.9373,0.0011,0.0938,1176459264.0,3710.4,1.6354,0.0938,0.0485,0.0453,0.007,0.0415,0.20514797775237945,2.845688003645202,0.6556694736842106,0.33319623655914005,0.8417860645161293,0.5874911505376347,0.20514797775237945,0.03354390573378561,0.1635107793959063,0.17160407201859385,4.042129430385643,2.377491150537635,0.20514797775237945,0.05874911505376347,450.64158177023694,0.28637433182341987,1.1442790255866824,12.185703932274844,2.377491150537635,0.18318487094438987,0.03758000582907219,0.0,0.14639886269861596
10198.5,6.7863,6.6735,6.5913,6.5217,6.448,6.2262,6.0474,5.8541,6.062,8.75,0.0192,0.0236,0.028,0.0158,0.0038,0.001,0.0013,0.0013,0.0513,1.4292,1.526,0.0075,0.0513,0.054,0.1182,98.7273,162.5455,0.0843,0.0677,0.2399,0.0122,0.0043,0.0,0.9721,0.9857,209.62385,-0.0005,8.3489,102.4855,8.844,8.8208,9.0096,9.0346,-0.0032,0.0407,491.4197,9.019,2.2175,0.1819,49.5927,0.005,0.0059,10.7727,1.1285,0.2417,3.6266,0.2077,0.2088,1.7278,0.982,2.5078,33.0,3.9835,0.0012,0.0941,1176459776.0,3718.2,1.6464,0.0941,0.0513,0.0428,0.0075,0.0438,0.19164463581112323,2.8363041913914837,0.6998473684210527,0.29349059139784966,0.8285731612903228,0.5610318763440862,0.19164463581112323,0.03945686635047658,0.20588557662194928,0.15218776946064666,3.6745305252032745,2.351031876344086,0.19164463581112323,0.05610318763440863,450.64158177023694,0.2927459325796185,1.169738322369,12.185703932274844,2.351031876344086,0.24468039526729016,0.0468916852411215,0.0,0.1355414481767146
10199.0,5.7855,5.6436,5.5582,5.4338,5.7154,5.7916,5.5096,5.354,5.4685,8.75,0.0393,0.0316,0.0156,0.0138,0.0062,0.0023,0.0021,0.0008,0.0408,1.3361,1.5353,0.0115,0.0408,0.0483,0.1152,96.9091,159.2727,0.0925,0.0282,0.2722,0.0125,0.0064,0.0,0.9721,0.9857,185.14952,-0.0005,8.3305,113.5247,8.832,8.8083,9.0096,9.0303,-0.0058,0.0454,467.7327,9.7772,2.1527,0.217,45.0616,0.0045,0.0204,10.7519,1.132,0.231,3.5944,0.2061,0.2001,1.7278,0.982,2.513,33.0,2.6878,0.0,0.1118,1176460288.0,3706.4,1.6435,0.1118,0.0408,0.071,0.0115,0.0293,0.180977568364741,2.828505359767858,0.8160494736842104,0.2781182795698925,0.7919415913978493,0.5470838766270515,0.180977568364741,0.041358483507041605,0.22852823076773798,0.1396190848576994,3.491145719345376,2.3370838766270516,0.180977568364741,0.05470838766270515,450.64158177023694,0.30229374920347163,1.20788897027539,12.185703932274844,2.3370838766270516,0.27765833878635426,0.050249930989747844,0.0,0.12626918070203585
10199.5,5.1323,4.9816,4.8839,4.7775,5.0736,5.3014,5.0486,4.8202,4.8806,8.75,0.0203,0.0347,0.0137,0.0091,0.0103,0.0099,0.0033,0.0,0.0464,1.515,1.6301,0.0236,0.0464,0.0507,0.1088,95.2727,153.4545,0.0989,0.0,0.2949,0.0036,0.0087,0.0,0.9721,0.9857,169.01891,-0.0005,8.3305,119.4056,8.8439,8.8091,9.0096,9.0346,-0.0063,0.0483,433.4752,9.9475,2.0576,0.2495,39.8735,0.0114,0.0968,10.8645,1.1917,0.2282,3.5973,0.1864,0.1934,1.7278,0.982,2.524,33.0,5.1929,0.0,0.1014,1176460800.0,3719.3,1.6107,0.1014,0.0464,0.055,0.0236,0.0228,0.17975480790323742,2.8286799869722308,0.8779536842105264,0.2869220430107528,0.7733795268817205,0.5824378636106397,0.17975480790323742,0.04378942014412849,0.24360639170052392,0.13596538775910894,3.411081062623147,2.3724378636106396,0.17975480790323742,0.05824378636106397,450.64158177023694,0.3240179611352414,1.2946933982513302,12.185703932274844,2.3724378636106396,0.30792941192970047,0.05535179228918017,0.0,0.12151102154217344
10200.0,4.7253,4.5715,4.4656,4.3522,4.4449,4.4951,4.2987,4.1893,4.1704,8.75,0.0055,0.0279,0.0144,0.0098,0.0171,0.0069,0.0043,0.0065,0.059,1.4274,1.5163,0.0348,0.059,0.0592,0.091,94.3636,147.2727,0.1021,0.0,0.2887,0.0,0.0086,0.0,0.9721,0.9857,145.91851,-0.0005,8.3232,127.5931,8.832,8.7973,8.9982,9.0215,-0.0042,0.0517,400.6301,10.6054,2.0513,0.3058,34.6801,0.058,0.2658,10.8514,1.2004,0.2406,3.6195,0.1518,0.189,1.7278,0.982,2.5543,33.0,14.0805,0.0,0.0925,1176461312.0,3688.5,1.5607,0.0925,0.059,0.0335,0.0348,0.0242,0.17756543493139174,2.864343402817551,0.9641378947368422,0.353073924731183,0.8182078279569894,0.6586059097340126,0.17756543493139174,0.047375159020661965,0.2668039477332225,0.1301902759107298,3.2959134870075135,2.4486059097340127,0.17756543493139174,0.06586059097340126,450.64158177023694,0.370908848328779,1.4820574624992429,12.185703932274844,2.4486059097340127,0.3650361960870297,0.06481781092389423,0.0,0.11170484395799048
10200.5,4.5332,4.3728,4.2557,4.1218,3.8886,3.941,3.8398,3.7684,3.6834,8.75,0.001,0.0208,0.0134,0.0121,0.0205,0.0026,0.0033,0.0154,0.0674,1.4686,1.8246,0.0418,0.0674,0.0649,0.0655,88.0,136.7273,0.0971,0.0041,0.29,0.0248,0.0072,0.0,0.9721,0.9857,119.29259,-0.0005,8.3453,133.4529,8.832,8.8091,9.0096,9.0212,-0.0011,0.0537,368.8865,11.2919,2.1014,0.3756,30.0662,0.221,0.4935,11.0453,1.2681,0.2637,3.6497,0.1464,0.1776,1.7278,0.982,2.598,33.0,29.5437,0.0005,0.0892,1176461824.0,3727.2,1.5537,0.0892,0.0674,0.0218,0.0418,0.0256,0.16370434338836745,2.891800435212047,1.0,0.45934811827957,0.7481290322580643,0.729674059139785,0.16370434338836745,0.05008417238553535,0.30594284396423804,0.11362017100283212,3.0792700088970775,2.519674059139785,0.16370434338836745,0.0729674059139785,450.64158177023694,0.44572675595340033,1.7810108005586236,12.185703932274844,2.519674059139785,0.4643241204204562,0.07601187525281204,0.0030444693388335387,0.09073693747438895
10201.0,4.5561,4.3912,4.2559,4.1092,4.0939,4.0915,3.8328,3.8765,3.642,8.75,0.0051,0.0194,0.009,0.012,0.0228,0.0005,0.0003,0.0213,0.0658,1.4626,1.4558,0.0448,0.0658,0.0615,0.0442,78.3636,126.5455,0.0918,0.0619,0.2387,0.0375,0.0063,0.0,0.9721,0.9857,89.56135,-0.0005,8.3342,124.629,8.8439,8.7981,9.0225,9.0388,0.0004,0.0513,315.8446,9.9111,1.9333,0.4051,24.4655,0.2871,0.644,11.0037,1.2634,0.2166,3.6865,0.189,0.1526,1.7278,0.982,2.6345,33.0,32.8356,0.0031,0.0903,1176462336.0,3707.7,1.6148,0.0903,0.0658,0.0245,0.0448,0.021,0.13432642569616346,2.870395663449252,0.9329368421052632,0.4097916666666671,0.574362666666667,0.6713642543859651,0.13432642569616346,0.049470207775562505,0.36828351174519075,0.08485621792060094,2.7702513612701094,2.4613642543859653,0.13432642569616346,0.06713642543859652,450.64158177023694,0.4998005797493205,1.997076053365898,12.185703932274844,2.4613642543859653,0.5773328483049839,0.07755105794979383,0.010414632511197314,0.06719000025756694
10201.5,4.7098,4.5145,4.3627,4.1977,4.7363,4.6174,4.4004,4.3301,4.0297,8.75,0.0112,0.0181,0.0126,0.0027,0.0254,0.003,0.0004,0.0202,0.0643,1.3316,1.4392,0.049,0.0643,0.0597,0.0329,68.3636,117.4545,0.0682,0.1143,0.2174,0.0347,0.0043,0.0,0.9721,0.9857,71.01242,-0.0005,8.3173,114.747,8.8335,8.7973,9.0129,9.0346,0.0005,0.0473,258.8501,9.046,1.9111,0.4922,18.3786,0.2076,0.926,10.9633,1.2707,0.1421,3.7007,0.2438,0.1266,1.7278,0.982,2.6537,33.0,25.9479,0.0042,0.0937,1176462848.0,3717.7,1.7181,0.0937,0.0643,0.0294,0.049,0.0153,0.0978823512720221,2.817588053591107,0.8289157894736842,0.28013172043010814,0.35146374193548446,0.5545237549518962,0.0978823512720221,0.04565446996765254,0.46642187661364487,0.05222788130436957,2.4364959710569676,2.3445237549518962,0.0978823512720221,0.055452375495189624,450.64158177023694,0.566520672772597,2.263672582969687,12.185703932274844,2.3445237549518962,0.7232181959808148,0.07079029750531224,0.015337922010122615,0.04242997577683248
10202.0,4.8604,4.7216,4.5421,4.3343,5.5644,5.3933,5.2638,4.797,4.358,8.75,0.0049,0.0111,0.0233,0.0022,0.0226,0.0066,0.0011,0.0192,0.0751,1.3337,1.5627,0.0496,0.0751,0.0716,0.0298,62.9091,112.0,0.0549,0.1436,0.2052,0.0205,0.0036,0.0,0.9721,0.9857,61.40761,-0.0005,8.3084,104.2442,8.8335,8.8091,9.0096,9.0346,0.0003,0.0425,210.8093,8.4922,1.9966,0.6232,13.6279,0.3613,0.9828,10.9508,1.2947,0.0933,3.6654,0.2695,0.1079,1.7278,0.982,2.6591,33.0,36.2802,0.0026,0.091,1176463360.0,3706.5,1.7803,0.091,0.0751,0.0159,0.0496,0.0255,0.07196086706458515,2.772675146495528,0.7183600000000001,0.1856505376344088,0.21832008602150577,0.4520052688172045,0.07196086706458515,0.042658857318085504,0.592806327358438,0.02930200974649965,2.181425592773342,2.2420052688172047,0.07196086706458515,0.04520052688172045,450.64158177023694,0.6281264904875702,2.5098337686335874,12.185703932274844,2.2420052688172047,0.8882900139216231,0.06392211960661241,0.01872159272489196,0.026760340182864703
10202.5,4.9193,4.7961,4.5987,4.4191,6.7114,6.3547,6.0548,5.6834,5.0497,8.75,0.0049,0.0052,0.026,0.0114,0.0221,0.0036,0.0015,0.0215,0.0862,1.249,1.5037,0.0487,0.0862,0.0878,0.0354,62.0,108.7273,0.0483,0.1656,0.1899,0.0116,0.0027,0.0,0.9721,0.9857,62.84979,-0.0005,8.3674,98.5922,8.8335,8.8208,9.0,9.0479,-0.0012,0.0401,183.9155,8.1304,2.0296,0.7381,11.0155,0.5683,0.9009,10.9,1.2962,0.1061,3.6062,0.2591,0.1094,1.7278,0.982,2.6495,33.0,40.7268,0.0001,0.0962,1176463872.0,3711.2,1.7537,0.0962,0.0862,0.01,0.0487,0.0375,0.07281134044290785,2.7706677046041794,0.6588652631578948,0.19954301075268854,0.17219354838709713,0.415529405772496,0.07281134044290785,0.03962772388613796,0.5442520855279471,0.03318361655676989,2.247438349362464,2.205529405772496,0.07281134044290785,0.0415529405772496,450.64158177023694,0.5706932508656629,2.2803451442433063,12.185703932274844,2.205529405772496,0.7684953973371523,0.05595518000432314,0.01440223942707354,0.03125839986565825
10203.0,4.6103,4.4995,4.3604,4.1393,5.8641,5.5131,5.4937,5.3294,4.7756,8.75,0.0135,0.004,0.0225,0.0159,0.0212,0.0022,0.0015,0.0224,0.0857,1.5683,1.3623,0.0473,0.0857,0.0904,0.0437,62.3636,104.7273,0.0488,0.1749,0.178,0.0073,0.0036,0.0,0.9721,0.9857,66.85845,-0.0005,8.3453,98.999,8.832,8.8091,9.0225,9.0343,-0.0027,0.0399,167.0517,8.3655,2.0977,0.9521,8.7864,0.4199,0.8109,10.7541,1.2532,0.1382,3.545,0.2253,0.1198,1.7278,0.982,2.6352,33.0,30.3968,0.0,0.1032,1176464384.0,3708.1,1.6793,0.1032,0.0857,0.0175,0.0473,0.0384,0.09753741104288666,2.7993408774479804,0.6631473684210526,0.24738978494623698,0.14929169892473176,0.4062195336728922,0.09753741104288666,0.04187010176749969,0.42927222816166033,0.05566730927538697,2.5057655337577804,2.1962195336728922,0.09753741104288666,0.04062195336728922,450.64158177023694,0.41647561620666734,1.6641306825900544,12.185703932274844,2.1962195336728922,0.5650225625156983,0.055110837928598784,0.014488884561309562,0.056915457675597435
10203.5,4.0729,3.9815,3.8691,3.7059,4.667,4.3461,4.2988,4.1656,3.8867,8.75,0.0245,0.0057,0.0167,0.0121,0.023,0.0027,0.0006,0.0221,0.0772,1.2508,1.2862,0.0484,0.0772,0.0823,0.0489,64.0,105.4545,0.0431,0.1797,0.1818,0.0019,0.0038,0.0,0.9721,0.9857,72.14389,-0.0005,8.3269,97.7417,8.832,8.7973,9.0225,9.0476,-0.0034,0.0391,150.8584,8.4103,2.1501,1.2191,6.8988,0.2366,0.8982,10.704,1.2344,0.1611,3.4877,0.2085,0.1314,1.7278,0.982,2.6264,33.0,21.1189,0.0,0.1073,1176464896.0,3708.3,1.6477,0.1073,0.0772,0.0301,0.0484,0.0288,0.10822379117815496,2.8145746883247154,0.6499126315789473,0.2833884408602152,0.1728688172043006,0.41139072439162394,0.10822379117815496,0.04692821826655503,0.43362201375206966,0.061295572911599934,2.5302998164812447,2.201390724391624,0.10822379117815496,0.0411390724391624,450.64158177023694,0.3801296553309652,1.5189014630924609,12.185703932274844,2.201390724391624,0.5719408036138938,0.061897602096576174,0.020758529657413774,0.06708471873899256
10204.0,3.5584,3.4796,3.3992,3.2641,3.7931,3.4795,3.5985,3.4908,3.3221,8.75,0.0142,0.0076,0.0241,0.0101,0.0137,0.0116,0.0061,0.0103,0.0759,1.2709,1.5393,0.0417,0.0759,0.0772,0.0527,65.2727,110.5455,0.038,0.163,0.2121,0.0121,0.0044,0.0,0.9721,0.9857,76.75223,-0.0005,8.3232,88.0482,8.844,8.8091,9.0225,9.0476,-0.0046,0.0351,122.6146,7.639,2.1746,1.6649,4.5882,0.1496,0.503,10.4147,1.1631,0.1707,3.4591,0.2324,0.1397,1.7278,0.982,2.6199,33.0,20.2837,0.0,0.0976,1176465408.0,3699.5,1.6936,0.0976,0.0759,0.0217,0.0417,0.0342,0.11475183959043482,2.811955644832476,0.5478757894736842,0.2947392473118278,0.1919902795698925,0.3699330345217884,0.11475183959043482,0.05109300641488209,0.44524781996733204,0.06365883317555274,2.5262526563854046,2.1599330345217886,0.11475183959043482,0.03699330345217884,450.64158177023694,0.3223765613188691,1.288134781874934,12.185703932274844,2.1599330345217886,0.5665992101446927,0.06501830167459084,0.028024998222412,0.07775853613825598
10204.5,3.1823,3.1068,3.0491,2.9185,3.1585,3.1117,3.0692,3.0546,2.9011,8.75,0.008,0.0124,0.0302,0.0147,0.0045,0.0155,0.0097,0.0003,0.0749,1.2204,1.2903,0.0299,0.0749,0.0787,0.0547,66.7273,112.0,0.0309,0.1354,0.2591,0.025,0.0037,0.0,0.9721,0.9857,82.99151,-0.0005,8.3394,69.3992,8.832,8.8091,9.0225,9.0474,-0.0054,0.027,90.5264,6.4111,2.3725,2.2525,2.8462,0.0681,0.173,10.2735,1.1269,0.1638,3.4648,0.2249,0.1427,1.7278,0.982,2.6165,33.0,14.3911,0.0,0.0952,1176465920.0,3704.0,1.6785,0.0952,0.0749,0.0203,0.0299,0.045,0.11283283419361334,2.8079027959680043,0.3515705263157894,0.2758400537634406,0.22302907526881702,0.2872998007923032,0.11283283419361334,0.054646876444642695,0.484317147886868,0.05818595774897065,2.444619502227311,2.077299800792303,0.11283283419361334,0.028729980079230322,450.64158177023694,0.2546242880856087,1.0174139225611818,12.185703932274844,2.077299800792303,0.5840753330100157,0.0659028752060986,0.03717289512686828,0.08410285411438302
10205.0,2.8636,2.7882,2.7407,2.6474,2.6951,2.7122,2.658,2.6139,2.5518,8.75,0.0126,0.0199,0.0402,0.0168,0.002,0.0151,0.0072,0.0,0.0813,1.1762,1.1037,0.0243,0.0813,0.0828,0.0569,68.0,112.7273,0.0476,0.1181,0.2527,0.0441,0.0037,0.0,0.9721,0.9857,91.44916,-0.0005,8.3394,50.5031,8.832,8.8091,9.0225,9.0476,-0.006,0.0196,63.9283,4.7289,2.4181,2.5697,1.8403,0.0509,0.1232,10.1361,1.0775,0.1732,3.5285,0.214,0.1495,1.7278,0.982,2.6126,33.0,8.7238,0.0008,0.1137,1176466432.0,3711.0,1.6578,0.1137,0.0813,0.0324,0.0243,0.057,0.11653128978718151,2.812939972877482,0.15266421052631582,0.29023387096774206,0.24807741935483918,0.22144904074702892,0.11653128978718151,0.05849617146487624,0.5019782375335113,0.05803511832230527,2.421617015069185,2.011449040747029,0.11653128978718151,0.022144904074702893,450.64158177023694,0.19003397383780474,0.7593274474947372,12.185703932274844,2.011449040747029,0.577012602051762,0.06724002274054952,0.04509511866584663,0.09438638571247862
